time_s,m28,m28_sigma,m32,m32_sigma,m44,m44_sigma
221.3000,1.615526e-11,3.938631e-13,4.011372e-11,5.209098e-13,3.828466e-12,2.765693e-13
221.3500,1.624984e-11,3.949981e-13,4.069401e-11,5.255521e-13,3.765433e-12,2.753087e-13
221.4000,1.668038e-11,4.001646e-13,4.101919e-11,5.281535e-13,3.493830e-12,2.698766e-13
221.4500,1.648426e-11,3.978111e-13,4.092370e-11,5.273896e-13,3.629895e-12,2.725979e-13
221.5000,1.682831e-11,4.019398e-13,4.019987e-11,5.215990e-13,3.632619e-12,2.726524e-13
221.5500,1.720646e-11,4.064775e-13,4.114951e-11,5.291960e-13,3.841450e-12,2.768290e-13
221.6000,1.679086e-11,4.014903e-13,4.083120e-11,5.266496e-13,3.439689e-12,2.687938e-13
221.6500,1.761730e-11,4.114076e-13,4.098875e-11,5.279100e-13,3.953897e-12,2.790779e-13
221.7000,1.773792e-11,4.128550e-13,4.045952e-11,5.236762e-13,4.003183e-12,2.800637e-13
221.7500,1.723877e-11,4.068652e-13,4.068046e-11,5.254437e-13,4.027508e-12,2.805502e-13
221.8000,1.776192e-11,4.131431e-13,4.036189e-11,5.228951e-13,4.612347e-12,2.922469e-13
221.8500,1.809060e-11,4.170872e-13,4.053161e-11,5.242529e-13,3.751097e-12,2.750219e-13
221.9000,1.872059e-11,4.246471e-13,4.030082e-11,5.224066e-13,4.008829e-12,2.801766e-13
221.9500,1.799628e-11,4.159554e-13,4.100918e-11,5.280734e-13,3.879277e-12,2.775855e-13
222.0000,1.843237e-11,4.211884e-13,4.094611e-11,5.275689e-13,3.911703e-12,2.782341e-13
222.0500,1.856375e-11,4.227650e-13,4.056939e-11,5.245551e-13,3.883772e-12,2.776754e-13
222.1000,1.860907e-11,4.233088e-13,4.124834e-11,5.299867e-13,4.023761e-12,2.804752e-13
222.1500,1.931957e-11,4.318349e-13,4.007402e-11,5.205922e-13,3.951351e-12,2.790270e-13
222.2000,1.862327e-11,4.234792e-13,4.070359e-11,5.256287e-13,4.132438e-12,2.826488e-13
222.2500,1.928153e-11,4.313784e-13,4.054332e-11,5.243465e-13,4.233798e-12,2.846760e-13
222.3000,1.936830e-11,4.324196e-13,4.073296e-11,5.258637e-13,4.373934e-12,2.874787e-13
222.3500,1.898595e-11,4.278314e-13,3.969321e-11,5.175457e-13,4.163013e-12,2.832603e-13
222.4000,1.942906e-11,4.331488e-13,4.120843e-11,5.296674e-13,4.111407e-12,2.822281e-13
222.4500,1.948136e-11,4.337763e-13,4.044318e-11,5.235455e-13,4.296053e-12,2.859211e-13
222.5000,1.969483e-11,4.363379e-13,4.075202e-11,5.260162e-13,4.297297e-12,2.859459e-13
222.5500,1.999602e-11,4.399523e-13,4.065235e-11,5.252188e-13,4.705043e-12,2.941009e-13
222.6000,1.948467e-11,4.338160e-13,4.040736e-11,5.232589e-13,4.572710e-12,2.914542e-13
222.6500,1.950132e-11,4.340158e-13,4.046703e-11,5.237362e-13,4.385125e-12,2.877025e-13
222.7000,1.937686e-11,4.325223e-13,4.009995e-11,5.207996e-13,4.646386e-12,2.929277e-13
222.7500,1.966849e-11,4.360219e-13,4.023954e-11,5.219163e-13,4.544221e-12,2.908844e-13
222.8000,2.007720e-11,4.409264e-13,4.066358e-11,5.253086e-13,4.909261e-12,2.981852e-13
222.8500,1.946970e-11,4.336364e-13,4.056997e-11,5.245597e-13,5.012811e-12,3.002562e-13
222.9000,1.956483e-11,4.347780e-13,3.990661e-11,5.192529e-13,4.689610e-12,2.937922e-13
222.9500,2.032550e-11,4.439060e-13,4.062604e-11,5.250083e-13,4.844639e-12,2.968928e-13
223.0000,1.997092e-11,4.396511e-13,4.006719e-11,5.205376e-13,4.605070e-12,2.921014e-13
223.0500,2.064937e-11,4.477924e-13,4.069028e-11,5.255222e-13,4.918517e-12,2.983703e-13
223.1000,2.011760e-11,4.414112e-13,4.116061e-11,5.292849e-13,4.667338e-12,2.933468e-13
223.1500,2.087805e-11,4.505366e-13,4.009964e-11,5.207972e-13,4.757990e-12,2.951598e-13
223.2000,2.021172e-11,4.425407e-13,4.001043e-11,5.200834e-13,4.847264e-12,2.969453e-13
223.2500,2.046057e-11,4.455268e-13,4.045889e-11,5.236711e-13,4.791544e-12,2.958309e-13
223.3000,2.099221e-11,4.519065e-13,4.072277e-11,5.257821e-13,4.836329e-12,2.967266e-13
223.3500,2.080181e-11,4.496217e-13,3.986277e-11,5.189021e-13,4.884214e-12,2.976843e-13
223.4000,2.055868e-11,4.467042e-13,4.060724e-11,5.248579e-13,5.157859e-12,3.031572e-13
223.4500,2.076314e-11,4.491577e-13,4.036478e-11,5.229182e-13,5.069003e-12,3.013801e-13
223.5000,2.053489e-11,4.464187e-13,4.009232e-11,5.207385e-13,4.676837e-12,2.935367e-13
223.5500,2.090760e-11,4.508912e-13,4.068975e-11,5.255180e-13,5.543444e-12,3.108689e-13
223.6000,2.100922e-11,4.521106e-13,4.075586e-11,5.260469e-13,5.090550e-12,3.018110e-13
223.6500,2.046132e-11,4.455358e-13,4.061170e-11,5.248936e-13,4.981104e-12,2.996221e-13
223.7000,2.120463e-11,4.544555e-13,4.060384e-11,5.248307e-13,4.939494e-12,2.987899e-13
223.7500,2.134226e-11,4.561071e-13,3.990985e-11,5.192788e-13,5.328212e-12,3.065642e-13
223.8000,2.096889e-11,4.516267e-13,3.954061e-11,5.163249e-13,4.826506e-12,2.965301e-13
223.8500,2.147225e-11,4.576670e-13,4.012912e-11,5.210329e-13,4.857737e-12,2.971547e-13
223.9000,2.082548e-11,4.499058e-13,4.097695e-11,5.278156e-13,5.202800e-12,3.040560e-13
223.9500,2.139934e-11,4.567921e-13,3.933322e-11,5.146658e-13,5.108338e-12,3.021668e-13
224.0000,2.040569e-11,4.448683e-13,4.084928e-11,5.267942e-13,5.204757e-12,3.040951e-13
224.0500,2.027402e-11,4.432882e-13,3.935428e-11,5.148342e-13,5.549991e-12,3.109998e-13
224.1000,1.936306e-11,4.323567e-13,4.097801e-11,5.278241e-13,5.025493e-12,3.005099e-13
224.1500,1.907458e-11,4.288950e-13,3.951568e-11,5.161255e-13,5.360958e-12,3.072192e-13
224.2000,1.872672e-11,4.247207e-13,3.996061e-11,5.196848e-13,5.031856e-12,3.006371e-13
224.2500,1.769777e-11,4.123732e-13,4.052761e-11,5.242209e-13,5.530551e-12,3.106110e-13
224.3000,1.781201e-11,4.137441e-13,4.057324e-11,5.245859e-13,5.100392e-12,3.020078e-13
224.3500,1.726133e-11,4.071360e-13,3.997800e-11,5.198240e-13,5.334157e-12,3.066831e-13
224.4000,1.670998e-11,4.005197e-13,3.999632e-11,5.199706e-13,5.206002e-12,3.041200e-13
224.4500,1.662022e-11,3.994426e-13,4.008796e-11,5.207036e-13,5.152226e-12,3.030445e-13
224.5000,1.599449e-11,3.919339e-13,3.978072e-11,5.182457e-13,5.422352e-12,3.084470e-13
224.5500,1.621876e-11,3.946252e-13,4.048337e-11,5.238670e-13,5.175932e-12,3.035186e-13
224.6000,1.545097e-11,3.854116e-13,3.996493e-11,5.197194e-13,5.286893e-12,3.057379e-13
224.6500,1.483433e-11,3.780120e-13,4.021837e-11,5.217469e-13,5.464484e-12,3.092897e-13
224.7000,1.466397e-11,3.759676e-13,4.119312e-11,5.295449e-13,5.349380e-12,3.069876e-13
224.7500,1.410415e-11,3.692498e-13,4.003598e-11,5.202879e-13,5.129306e-12,3.025861e-13
224.8000,1.400605e-11,3.680726e-13,3.979410e-11,5.183528e-13,5.153655e-12,3.030731e-13
224.8500,1.332003e-11,3.598404e-13,3.980843e-11,5.184674e-13,5.144349e-12,3.028870e-13
224.9000,1.327258e-11,3.592710e-13,4.091224e-11,5.272980e-13,5.065252e-12,3.013050e-13
224.9500,1.316285e-11,3.579542e-13,4.050090e-11,5.240072e-13,4.878785e-12,2.975757e-13
225.0000,1.269201e-11,3.523042e-13,3.946376e-11,5.157101e-13,5.228294e-12,3.045659e-13
225.0500,1.232136e-11,3.478563e-13,4.044028e-11,5.235222e-13,5.022489e-12,3.004498e-13
225.1000,1.264078e-11,3.516894e-13,4.012235e-11,5.209788e-13,4.842358e-12,2.968472e-13
225.1500,1.227274e-11,3.472729e-13,4.068928e-11,5.255143e-13,5.020390e-12,3.004078e-13
225.2000,1.176892e-11,3.412270e-13,3.984245e-11,5.187396e-13,5.104016e-12,3.020803e-13
225.2500,1.143974e-11,3.372768e-13,4.022776e-11,5.218221e-13,4.962720e-12,2.992544e-13
225.3000,1.108484e-11,3.330181e-13,4.083777e-11,5.267021e-13,5.245166e-12,3.049033e-13
225.3500,1.120988e-11,3.345186e-13,4.027159e-11,5.221727e-13,4.897919e-12,2.979584e-13
225.4000,1.060260e-11,3.272312e-13,4.062150e-11,5.249720e-13,4.779055e-12,2.955811e-13
225.4500,1.080434e-11,3.296520e-13,4.083640e-11,5.266912e-13,4.987027e-12,2.997405e-13
225.5000,1.032599e-11,3.239119e-13,4.080855e-11,5.264684e-13,4.783891e-12,2.956778e-13
225.5500,1.028967e-11,3.234760e-13,4.063209e-11,5.250567e-13,4.464279e-12,2.892856e-13
225.6000,1.005958e-11,3.207150e-13,4.064225e-11,5.251380e-13,4.945795e-12,2.989159e-13
225.6500,9.838292e-12,3.180595e-13,3.996706e-11,5.197364e-13,4.564483e-12,2.912897e-13
225.7000,9.666912e-12,3.160029e-13,3.991283e-11,5.193027e-13,4.596516e-12,2.919303e-13
225.7500,9.743317e-12,3.169198e-13,4.063393e-11,5.250714e-13,4.673395e-12,2.934679e-13
225.8000,9.645819e-12,3.157498e-13,4.111388e-11,5.289110e-13,4.810299e-12,2.962060e-13
225.8500,9.566421e-12,3.147970e-13,4.034988e-11,5.227990e-13,4.339685e-12,2.867937e-13
225.9000,9.368958e-12,3.124275e-13,4.055078e-11,5.244062e-13,4.217298e-12,2.843460e-13
225.9500,8.972039e-12,3.076645e-13,4.109669e-11,5.287735e-13,4.745077e-12,2.949015e-13
226.0000,8.829691e-12,3.059563e-13,4.012107e-11,5.209685e-13,4.572435e-12,2.914487e-13
226.0500,8.702677e-12,3.044321e-13,4.048886e-11,5.239109e-13,4.562167e-12,2.912433e-13
226.1000,9.140700e-12,3.096884e-13,4.093360e-11,5.274688e-13,4.194889e-12,2.838978e-13
226.1500,8.478877e-12,3.017465e-13,4.063415e-11,5.250732e-13,4.474458e-12,2.894892e-13
226.2000,8.390954e-12,3.006914e-13,3.979078e-11,5.183263e-13,4.430613e-12,2.886123e-13
226.2500,8.346692e-12,3.001603e-13,4.066879e-11,5.253503e-13,4.401858e-12,2.880372e-13
226.3000,8.151788e-12,2.978215e-13,4.113116e-11,5.290493e-13,4.328858e-12,2.865772e-13
226.3500,7.912686e-12,2.949522e-13,4.031436e-11,5.225148e-13,3.703519e-12,2.740704e-13
226.4000,8.191528e-12,2.982983e-13,4.059485e-11,5.247588e-13,4.234260e-12,2.846852e-13
226.4500,7.677486e-12,2.921298e-13,4.041739e-11,5.233391e-13,4.515361e-12,2.903072e-13
226.5000,8.052880e-12,2.966346e-13,4.088136e-11,5.270509e-13,4.258515e-12,2.851703e-13
226.5500,7.923128e-12,2.950775e-13,4.077536e-11,5.262029e-13,3.934190e-12,2.786838e-13
226.6000,7.762033e-12,2.931444e-13,4.004879e-11,5.203903e-13,4.209531e-12,2.841906e-13
226.6500,7.323086e-12,2.878770e-13,4.013812e-11,5.211050e-13,3.971064e-12,2.794213e-13
226.7000,7.468805e-12,2.896257e-13,4.081174e-11,5.264939e-13,4.419895e-12,2.883979e-13
226.7500,7.291787e-12,2.875014e-13,4.080023e-11,5.264018e-13,3.621390e-12,2.724278e-13
226.8000,7.419469e-12,2.890336e-13,4.067100e-11,5.253680e-13,4.273493e-12,2.854699e-13
226.8500,7.595472e-12,2.911457e-13,3.991972e-11,5.193577e-13,3.980693e-12,2.796139e-13
226.9000,7.422484e-12,2.890698e-13,4.062926e-11,5.250341e-13,4.098777e-12,2.819755e-13
226.9500,7.660609e-12,2.919273e-13,4.020254e-11,5.216203e-13,4.037977e-12,2.807595e-13
227.0000,7.263786e-12,2.871654e-13,4.095540e-11,5.276432e-13,3.879177e-12,2.775835e-13
227.0500,7.382612e-12,2.885913e-13,4.049323e-11,5.239458e-13,3.546389e-12,2.709278e-13
227.1000,7.135357e-12,2.856243e-13,4.137750e-11,5.310200e-13,3.906651e-12,2.781330e-13
227.1500,6.884422e-12,2.826131e-13,4.043069e-11,5.234456e-13,3.414773e-12,2.682955e-13
227.2000,6.789417e-12,2.814730e-13,4.087905e-11,5.270324e-13,3.960635e-12,2.792127e-13
227.2500,6.881249e-12,2.825750e-13,3.985773e-11,5.188618e-13,3.602747e-12,2.720549e-13
227.3000,6.632178e-12,2.795861e-13,4.080509e-11,5.264407e-13,3.699885e-12,2.739977e-13
227.3500,6.844922e-12,2.821391e-13,4.046129e-11,5.236904e-13,3.661471e-12,2.732294e-13
227.4000,6.989345e-12,2.838721e-13,4.074016e-11,5.259213e-13,3.987746e-12,2.797549e-13
227.4500,6.613437e-12,2.793612e-13,4.062954e-11,5.250363e-13,3.575663e-12,2.715133e-13
227.5000,6.669160e-12,2.800299e-13,4.126623e-11,5.301299e-13,3.272577e-12,2.654515e-13
227.5500,6.534713e-12,2.784166e-13,4.096523e-11,5.277218e-13,3.173344e-12,2.634669e-13
227.6000,6.690505e-12,2.802861e-13,4.090061e-11,5.272049e-13,3.498103e-12,2.699621e-13
227.6500,6.566418e-12,2.787970e-13,4.043790e-11,5.235032e-13,3.385375e-12,2.677075e-13
227.7000,6.149420e-12,2.737930e-13,4.044108e-11,5.235286e-13,3.747874e-12,2.749575e-13
227.7500,6.833151e-12,2.819978e-13,4.087376e-11,5.269901e-13,3.133874e-12,2.626775e-13
227.8000,6.650561e-12,2.798067e-13,4.037994e-11,5.230395e-13,3.290260e-12,2.658052e-13
227.8500,6.962724e-12,2.835527e-13,4.089156e-11,5.271325e-13,3.115510e-12,2.623102e-13
227.9000,6.103534e-12,2.732424e-13,4.058826e-11,5.247061e-13,2.976555e-12,2.595311e-13
227.9500,6.523676e-12,2.782841e-13,4.064548e-11,5.251639e-13,3.340740e-12,2.668148e-13
228.0000,7.292550e-12,2.875106e-13,4.054991e-11,5.243993e-13,3.320584e-12,2.664117e-13
228.0500,7.250982e-12,2.870118e-13,4.117374e-11,5.293899e-13,3.487835e-12,2.697567e-13
228.1000,7.960338e-12,2.955241e-13,4.076314e-11,5.261051e-13,3.064314e-12,2.612863e-13
228.1500,8.406642e-12,3.008797e-13,4.109302e-11,5.287442e-13,3.639421e-12,2.727884e-13
228.2000,9.331942e-12,3.119833e-13,4.061308e-11,5.249046e-13,2.845606e-12,2.569121e-13
228.2500,9.807674e-12,3.176921e-13,4.115696e-11,5.292557e-13,3.354069e-12,2.670814e-13
228.3000,1.012009e-11,3.214411e-13,4.112513e-11,5.290011e-13,3.087449e-12,2.617490e-13
228.3500,1.033993e-11,3.240791e-13,4.062161e-11,5.249729e-13,2.897920e-12,2.579584e-13
228.4000,1.060144e-11,3.272173e-13,4.119131e-11,5.295305e-13,3.116881e-12,2.623376e-13
228.4500,1.147710e-11,3.377252e-13,4.048188e-11,5.238550e-13,2.712234e-12,2.542447e-13
228.5000,1.162074e-11,3.394489e-13,4.098727e-11,5.278982e-13,3.108087e-12,2.621617e-13
228.5500,1.225167e-11,3.470201e-13,4.056895e-11,5.245516e-13,3.319214e-12,2.663843e-13
228.6000,1.231619e-11,3.477942e-13,4.065185e-11,5.252148e-13,3.399343e-12,2.679869e-13
228.6500,1.229047e-11,3.474857e-13,4.103292e-11,5.282633e-13,3.147274e-12,2.629455e-13
228.7000,1.361651e-11,3.633981e-13,4.013933e-11,5.211146e-13,3.338301e-12,2.667660e-13
228.7500,1.311814e-11,3.574177e-13,4.053265e-11,5.242612e-13,3.593393e-12,2.718679e-13
228.8000,1.332541e-11,3.599050e-13,4.093293e-11,5.274635e-13,2.980507e-12,2.596101e-13
228.8500,1.368384e-11,3.642061e-13,4.086904e-11,5.269523e-13,3.020766e-12,2.604153e-13
228.9000,1.430548e-11,3.716658e-13,4.055550e-11,5.244440e-13,2.897964e-12,2.579593e-13
228.9500,1.467096e-11,3.760515e-13,4.093390e-11,5.274712e-13,3.237562e-12,2.647512e-13
229.0000,1.504306e-11,3.805168e-13,4.103691e-11,5.282953e-13,3.031999e-12,2.606400e-13
229.0500,1.480951e-11,3.777141e-13,4.070223e-11,5.256178e-13,3.319560e-12,2.663912e-13
229.1000,1.505540e-11,3.806648e-13,4.135165e-11,5.308132e-13,3.475876e-12,2.695175e-13
229.1500,1.570420e-11,3.884504e-13,4.050613e-11,5.240490e-13,3.497475e-12,2.699495e-13
229.2000,1.580165e-11,3.896198e-13,4.119551e-11,5.295641e-13,3.255751e-12,2.651150e-13
229.2500,1.587316e-11,3.904780e-13,4.109822e-11,5.287858e-13,3.606830e-12,2.721366e-13
229.3000,1.642697e-11,3.971236e-13,4.114009e-11,5.291208e-13,3.152942e-12,2.630588e-13
229.3500,1.639885e-11,3.967862e-13,4.072934e-11,5.258347e-13,3.016727e-12,2.603345e-13
229.4000,1.639473e-11,3.967367e-13,4.118313e-11,5.294650e-13,3.449151e-12,2.689830e-13
229.4500,1.665535e-11,3.998642e-13,4.011089e-11,5.208871e-13,3.220650e-12,2.644130e-13
229.5000,1.715326e-11,4.058391e-13,4.047178e-11,5.237742e-13,3.454392e-12,2.690878e-13
229.5500,1.707900e-11,4.049480e-13,4.042642e-11,5.234113e-13,3.536311e-12,2.707262e-13
229.6000,1.754606e-11,4.105527e-13,4.064422e-11,5.251538e-13,3.462024e-12,2.692405e-13
229.6500,1.719296e-11,4.063156e-13,4.126914e-11,5.301531e-13,3.184481e-12,2.636896e-13
229.7000,1.763308e-11,4.115970e-13,4.127567e-11,5.302054e-13,3.774821e-12,2.754964e-13
229.7500,1.758306e-11,4.109968e-13,4.098060e-11,5.278448e-13,4.373688e-12,2.874738e-13
229.8000,1.763531e-11,4.116237e-13,4.068617e-11,5.254893e-13,3.309442e-12,2.661888e-13
229.8500,1.808332e-11,4.169999e-13,4.040971e-11,5.232777e-13,3.634789e-12,2.726958e-13
229.9000,1.808756e-11,4.170507e-13,4.062527e-11,5.250022e-13,3.785095e-12,2.757019e-13
229.9500,1.880887e-11,4.257065e-13,4.082850e-11,5.266280e-13,3.593630e-12,2.718726e-13
230.0000,1.755233e-11,4.106280e-13,4.021057e-11,5.216846e-13,4.084495e-12,2.816899e-13
230.0500,1.758549e-11,4.110259e-13,4.087016e-11,5.269613e-13,3.945678e-12,2.789136e-13
230.1000,1.662741e-11,3.995289e-13,4.086941e-11,5.269553e-13,4.060460e-12,2.812092e-13
230.1500,1.699760e-11,4.039712e-13,4.086561e-11,5.269249e-13,3.935582e-12,2.787116e-13
230.2000,1.592339e-11,3.910806e-13,4.088033e-11,5.270427e-13,3.818084e-12,2.763617e-13
230.2500,1.555196e-11,3.866236e-13,4.118034e-11,5.294427e-13,4.321035e-12,2.864207e-13
230.3000,1.565813e-11,3.878976e-13,4.047486e-11,5.237989e-13,3.932939e-12,2.786588e-13
230.3500,1.520977e-11,3.825173e-13,4.114364e-11,5.291491e-13,3.678524e-12,2.735705e-13
230.4000,1.488591e-11,3.786309e-13,4.106829e-11,5.285463e-13,4.218066e-12,2.843613e-13
230.4500,1.463480e-11,3.756176e-13,4.068417e-11,5.254734e-13,4.060296e-12,2.812059e-13
230.5000,1.389744e-11,3.667693e-13,4.065556e-11,5.252445e-13,3.924403e-12,2.784881e-13
230.5500,1.381591e-11,3.657909e-13,4.089596e-11,5.271677e-13,3.708459e-12,2.741692e-13
230.6000,1.395406e-11,3.674487e-13,4.052657e-11,5.242125e-13,3.819115e-12,2.763823e-13
230.6500,1.322824e-11,3.587389e-13,4.031693e-11,5.225354e-13,4.099036e-12,2.819807e-13
230.7000,1.314884e-11,3.577861e-13,4.077687e-11,5.262149e-13,4.292743e-12,2.858549e-13
230.7500,1.302186e-11,3.562623e-13,4.070158e-11,5.256127e-13,3.822106e-12,2.764421e-13
230.8000,1.237735e-11,3.485282e-13,4.075787e-11,5.260630e-13,4.258494e-12,2.851699e-13
230.8500,1.245535e-11,3.494642e-13,4.040718e-11,5.232574e-13,4.041117e-12,2.808223e-13
230.9000,1.216590e-11,3.459908e-13,4.048913e-11,5.239131e-13,4.006534e-12,2.801307e-13
230.9500,1.139443e-11,3.367332e-13,4.114169e-11,5.291335e-13,3.843391e-12,2.768678e-13
231.0000,1.142609e-11,3.371130e-13,4.100295e-11,5.280236e-13,4.259112e-12,2.851822e-13
231.0500,1.171145e-11,3.405374e-13,4.083708e-11,5.266966e-13,3.743502e-12,2.748700e-13
231.1000,1.119175e-11,3.343010e-13,4.016380e-11,5.213104e-13,3.742688e-12,2.748538e-13
231.1500,1.071844e-11,3.286213e-13,4.049344e-11,5.239475e-13,3.790943e-12,2.758189e-13
231.2000,1.046240e-11,3.255487e-13,4.102339e-11,5.281871e-13,3.531607e-12,2.706321e-13
231.2500,1.114269e-11,3.337122e-13,4.055190e-11,5.244152e-13,3.617789e-12,2.723558e-13
231.3000,1.056110e-11,3.267332e-13,4.146709e-11,5.317367e-13,3.900871e-12,2.780174e-13
231.3500,9.920136e-12,3.190416e-13,4.026477e-11,5.221182e-13,3.709486e-12,2.741897e-13
231.4000,9.875951e-12,3.185114e-13,4.071686e-11,5.257349e-13,3.644071e-12,2.728814e-13
231.4500,9.618527e-12,3.154223e-13,4.081539e-11,5.265231e-13,3.453836e-12,2.690767e-13
231.5000,9.676097e-12,3.161132e-13,4.035037e-11,5.228030e-13,3.852196e-12,2.770439e-13
231.5500,9.165848e-12,3.099902e-13,4.071360e-11,5.257088e-13,3.577845e-12,2.715569e-13
231.6000,9.387524e-12,3.126503e-13,4.073465e-11,5.258772e-13,3.433339e-12,2.686668e-13
231.6500,9.849910e-12,3.181989e-13,4.054500e-11,5.243600e-13,3.638874e-12,2.727775e-13
231.7000,9.133661e-12,3.096039e-13,4.123744e-11,5.298995e-13,4.158449e-12,2.831690e-13
231.7500,9.010456e-12,3.081255e-13,4.110886e-11,5.288709e-13,3.960885e-12,2.792177e-13
231.8000,8.803227e-12,3.056387e-13,4.153545e-11,5.322836e-13,3.936939e-12,2.787388e-13
231.8500,8.836998e-12,3.060440e-13,4.045398e-11,5.236319e-13,3.955792e-12,2.791158e-13
231.9000,8.506498e-12,3.020780e-13,4.011233e-11,5.208986e-13,3.586097e-12,2.717219e-13
231.9500,8.437764e-12,3.012532e-13,4.060755e-11,5.248604e-13,3.568941e-12,2.713788e-13
232.0000,9.055013e-12,3.086602e-13,4.111196e-11,5.288956e-13,3.392204e-12,2.678441e-13
232.0500,9.103196e-12,3.092384e-13,4.116943e-11,5.293554e-13,3.164248e-12,2.632850e-13
232.1000,9.825922e-12,3.179111e-13,4.079648e-11,5.263718e-13,3.421647e-12,2.684329e-13
232.1500,1.025315e-11,3.230378e-13,4.062469e-11,5.249975e-13,3.456912e-12,2.691382e-13
232.2000,1.030835e-11,3.237002e-13,3.979219e-11,5.183376e-13,3.513374e-12,2.702675e-13
232.2500,1.111338e-11,3.333605e-13,4.118325e-11,5.294660e-13,3.496025e-12,2.699205e-13
232.3000,1.179244e-11,3.415093e-13,4.052955e-11,5.242364e-13,3.475107e-12,2.695021e-13
232.3500,1.214222e-11,3.457067e-13,4.125322e-11,5.300258e-13,3.598241e-12,2.719648e-13
232.4000,1.236925e-11,3.484310e-13,4.063498e-11,5.250798e-13,3.567168e-12,2.713434e-13
232.4500,1.243675e-11,3.492410e-13,3.961199e-11,5.168959e-13,3.518812e-12,2.703762e-13
232.5000,1.210876e-11,3.453052e-13,4.138302e-11,5.310641e-13,3.823632e-12,2.764726e-13
232.5500,1.329852e-11,3.595822e-13,4.073388e-11,5.258710e-13,3.564611e-12,2.712922e-13
232.6000,1.340963e-11,3.609156e-13,4.033300e-11,5.226640e-13,3.330682e-12,2.666136e-13
232.6500,1.383779e-11,3.660535e-13,4.090550e-11,5.272440e-13,3.471650e-12,2.694330e-13
232.7000,1.428052e-11,3.713662e-13,4.108615e-11,5.286892e-13,3.793009e-12,2.758602e-13
232.7500,1.443095e-11,3.731714e-13,4.080930e-11,5.264744e-13,3.652131e-12,2.730426e-13
232.8000,1.457588e-11,3.749105e-13,4.074949e-11,5.259959e-13,3.728973e-12,2.745795e-13
232.8500,1.507953e-11,3.809544e-13,4.093897e-11,5.275117e-13,3.610077e-12,2.722015e-13
232.9000,1.494088e-11,3.792906e-13,4.101590e-11,5.281272e-13,4.321556e-12,2.864311e-13
232.9500,1.492118e-11,3.790541e-13,4.145557e-11,5.316446e-13,3.847722e-12,2.769544e-13
233.0000,1.550901e-11,3.861081e-13,4.062233e-11,5.249787e-13,3.376610e-12,2.675322e-13
233.0500,1.526390e-11,3.831668e-13,4.068980e-11,5.255184e-13,3.691115e-12,2.738223e-13
233.1000,1.581258e-11,3.897509e-13,4.118283e-11,5.294626e-13,3.683201e-12,2.736640e-13
233.1500,1.647471e-11,3.976965e-13,4.077347e-11,5.261878e-13,3.706766e-12,2.741353e-13
233.2000,1.659175e-11,3.991011e-13,3.998502e-11,5.198802e-13,3.935807e-12,2.787161e-13
233.2500,1.662375e-11,3.994850e-13,4.047758e-11,5.238206e-13,3.599714e-12,2.719943e-13
233.3000,1.674149e-11,4.008979e-13,3.992548e-11,5.194039e-13,3.753223e-12,2.750645e-13
233.3500,1.719308e-11,4.063170e-13,4.110291e-11,5.288233e-13,3.541051e-12,2.708210e-13
233.4000,1.740033e-11,4.088040e-13,4.064824e-11,5.251859e-13,3.667098e-12,2.733420e-13
233.4500,1.691574e-11,4.029888e-13,4.118700e-11,5.294960e-13,3.699451e-12,2.739890e-13
233.5000,1.804814e-11,4.165777e-13,4.105467e-11,5.284374e-13,3.781888e-12,2.756378e-13
233.5500,1.750457e-11,4.100548e-13,4.110992e-11,5.288794e-13,4.064498e-12,2.812900e-13
233.6000,1.820710e-11,4.184852e-13,4.081990e-11,5.265592e-13,4.166734e-12,2.833347e-13
233.6500,1.768470e-11,4.122164e-13,4.054842e-11,5.243874e-13,3.532864e-12,2.706573e-13
233.7000,1.825212e-11,4.190254e-13,4.058532e-11,5.246825e-13,4.342376e-12,2.868475e-13
233.7500,1.843081e-11,4.211697e-13,4.083272e-11,5.266617e-13,3.852290e-12,2.770458e-13
233.8000,1.836406e-11,4.203688e-13,4.038284e-11,5.230627e-13,4.146083e-12,2.829217e-13
233.8500,1.829848e-11,4.195817e-13,4.029053e-11,5.223242e-13,4.318878e-12,2.863776e-13
233.9000,1.914324e-11,4.297188e-13,4.070683e-11,5.256547e-13,3.919810e-12,2.783962e-13
233.9500,1.887770e-11,4.265323e-13,4.068008e-11,5.254406e-13,4.323380e-12,2.864676e-13
234.0000,1.816745e-11,4.180094e-13,4.004945e-11,5.203956e-13,4.149749e-12,2.829950e-13
